Marsala Red,"I got Marsala red for my new MacBook Air. So pretty, seems durable. Very pleased. Didn't use screen cover but really like the keyboard cover."
Serenity Blue,She loves it.
Peacock Green,"It fit perfectly and the I love the color. Wasn't looking for a key board protector but now that I have it, I like it."
Camel,"This case is one of the best that I have ever purchased on Amazon thus far. Not to mention, it's very inexpensive compared to other cases. The Camel color is really nice and the keyboard cover fits perfectly."
Turquoise,She Loves it so their you go lol
Camel,Super cute!
Rose Quartz,"I bought this in the rose quartz color and I absolutely love it,It is the most complete product you can found and the price is awesome, it protects my computer, the keyboard and the screen!Love it"
Neutral Gray,Case fit great on my laptop....
Rose Quartz,This case fit perfectly and is a cool color just barely translucent enough for the logo to glow through.  Screen protector was of surprising quality and went on easy.  I didn't think I would care for the keyboard cover but even that is a fun addition and works great.
Rose Quartz,"I love this case! The color is as described, and the product as a whole exceeded my expectations.My laptop looks so pretty now :)When I contacted Mosiso, their response was quick and their service representative was very friendly.5/5 would recommend!"
Airy Blue,Very good makbook cover. I like it very much. It is good price too
Clear,Nice enough to protect from scratches and nicks. Not for someone who like to toss laptops around
Gray,"The case fits perfectly and doesn't feel cheap at all, my only complain is the rubber feet but they include extra ones just in case. Overall an excellent product."
Black,"Good for the price you pay. Basic protection if you want to keep your MacBook Air looking new when you want to pass it on or sell it. Came with a cover for everything, even the keyboard. Packaging looked cheap but the product inside makes up for it."
Rose Quartz,"I love this case so much! Its pink, but delicate soft pink. I always get compliments on it. I also use the keyboard protection and it matches perfectly. Definitely going to repurchase in the taupe color!"
Rose Quartz,"I really liked this case and keyboard cover. The screen protector tho wasn't really that great, I ended up taking it off and tossing it."
Clear,This cover fits perfectly my mac book air 13”
Rose Gold,"Came quickly, color is amazing, fits perfect!"
Black,"however, it does snap very easily and the little grips on the bottom case fall off easily too. There are little snaps that help keep the case on the bottom, but they are right where your wrists are while typing so they scratch you. it can be very annoying. but overall i love the case."
Pink,The case is amazing!!! I bought one for myself and then bought one for my cousin too. We both love it.
Marsala Red,Just bought a new computer and this case looks super awesome on my computer I love the color
Rose Gold,Love the color
Rose Gold,SO PRETTY!
Rose Quartz,You're getting a lot for the money here. Fits as described and looks great on my nieces first MacBook Air for college.
Gray,"This was a great value. My teen daughter loves how it looks and protects her Macbbook. I had originally purchased one for a lot more money at Best Buy, but she didn’t like it and ordered this one. We saved money and got something she liked better."
Aqua Blue,"I love it! The color is exactly as advertised and easy to put on. The keyboard cover fits snugly. The screen protector however, is a bit tricky. Though even after several attempts, the adhesive remained sticky. Great product! Definitely recommend!"
Marsala Red,Bought for my daughter. She loves it!
Black,Awesome Case for an unbeatable price.
Brahmin Blue,"I bought this for my daughter's new laptop and she loves it.  It fits well, was easy to install and the color is matches the picture."
Rose Red,I bought this for my mom and she loves this case for her laptop. It was nice that it came with a screen protector too. The case that I bought for my own laptop was from someone else and it's already breaking down ... I plan to buy another one from this person.
Rose Gold,Got this for my girlfriend she loves it
Marsala Red,Product is fine
Gray,Great case. Looks sleek and provides adequate protection against falls and spills.
Black,Excellent case! I love that it also comes with screen and keyboard protectors. It's very smooth and sleek and I love it!
Rose Red,"Product was just as listed on the site and my daughter loves the color and the fact that the apple logo shows through the case perfectly. I would definitely purchase again, maybe in another color to change them out."
Marsala Red,"Very simple, love the color, easy to put on the laptop. Overall great product and worth the price!"
Rose Quartz,"Awesome product really nice, the edge of the cover on side is a little jagged but still like it."
Marsala Red,"I absolutely love the color and texture of this case. It is like your typical plastic case for that Mac's but it has a matte/rubbery finish to it. We will see how long it lasts. They all tend to break easily because they are plastic. For the price of this whole package, I am pleased."
Serenity Blue,"It fit my laptop perfect. It just snaps on! You can see the ""apple"" through the case when the laptop is on. I wasn't sure if I should use the keyboard cover but I did and I like it. Great price at $13.99!"
Chartreuse,"I ordered this product for my work laptop. The case and keyboard cover arrived promptly, fit well, and look nice. I am considering buying an additional keyboard cover from the same company for my personal laptop."
Airy Blue,This is a GREAT case and it is so nice and it will definitely protect her new computer while in college!!  Great quality and glad we found it!!
Marsala Red,I have had this case for over a year and it is still going strong the only thing is one of the corners chipped but I do use my laptop a lot for school and other things but not noticeable would highly recomend this product you won’t regret the purchase
Airy Blue,I love this case!  It keeps my computer safe and clean!
Airy Blue,"Case is great, provides a nice outer shell that withstands a decent amount of a beating. Would recommend this for those who need a light case for travel. Fits perfectly"
Rose Quartz,"All I have to say is how happy I am!! I had previously purchased a key protector and it was awful ... When this one came in with my cover (that I LOVE) I wasn't going give it a chance but it felt different, so I did and I am so happy I did!!  Amazing :) !!!"
Marsala Red,"This exceeding all of my expectations!!! I bought this for my teenage son's computer. The color is great, I love the hard shell covering. The carrying case is helpful since it is in his backpack everyday. The small case for the cords is also a great bonus.."
Rose Gold,"So cute!  Exceeded my expectations.  Case snaps on easily, fits snugly.  Color is cute.  Keyboard cover also fits perfectly.  Color is also cute.  Ordered along with Soya microfiber leather sleeve in rose gold. Color matches perfectly.  Great day of internet shopping, lol!"
Serenity Blue,Very cute! True to color and fit. Have not had any problems.
Black,I bought two of this and as always I depended on previous reviews and yes they came to be pretty good buys. The colors were nice.
Rose Quartz,super cute! the fit is the slightest bit off but ya girl can live with that I ain't droppin my mac all over the joint anyway
Rose Quartz,This is my second purchase through this company and I am just as pleased as the first. The case is great quality for the price. It lasts much longer than other cases I have purchased in the past that would plastic would break. But this one is durable and affordable. The color is also true to the photo.
Wine Red,"Product works as expected! The keyboard cover is a little hard to get used to typing on, as it is not as smooth as the bare keys, but it keeps my super MacBook clean!!"
Black,I bought this case in black for my MacBook Air model A1466 and it fits like a glove. I love the look and feel of the Product. It is exactly as described. Color and quality is as expected as well.
Gray,Great case with the price
Serenity Blue,I like this case and this brand. The second case I've purchased through them ​and will repurchase when needed as well as would recommend this brand of case to others.
Pink,Had mine for a few months but now the little side hooks that attach to the keyboard side of the MacBook broke off...
Rose Quartz,This product came on ime and was very easy to do. The only thing is that the cover isn’t completely smooth it has a couple little tiny tiny bumps that are almost pointy but don’t hurt but anyway this is such a good product.
Marsala Red,It really nice and it was easy to put on. I love the color and when picking it up it doesn't fall off like my other one I had.
Black,Nice cover for the price.  Fits perfectly.
Mint Green,Fits my book perfectly!
Royal Blue,Fits well and looks great!
Rose Quartz,Excellent fit & wuality
Camel,"I got the color ""camel"" and its a really pretty mauve/nude color. The case is matte and very soft which i love! There is a small stain on the side which isn't really noticeable so i don't mind but overall i love the color and it's a great case!"
Serenity Blue,"I love both my products from this brand . I've gotten so many compliments on them . This case and cover really protects my computer from dust and the case installs very perfectly ,smoothly and easily . Haven't had any issues whatsoever. I also love their color options ; might buy more just to switch it up sometimes"
Turquoise,Looks awesome on my MAC!
Rose Gold,Perfect fit and color for my 2016 MacBook Air! So happy with my purchase
Mint Green,Really fast shipping! Great product! Purchased this to replace the $50 case I bought that had broke and I could not be happier with the quality of the Mosiso. Especially love the colored keyboard cover as an added bonus!
Marsala Red,Great fit and beautiful color matched the photo on the website.
Camel,Fit perfectly and looks amazing on my Mac Air. It may not be the most heavy duty case out there but for such a great price I will replace as needed.
Wine Red,"Great value.  The keyboard cover is pretty but gets dirty a little too quickly for me and also messes with my typing a little.  The cover is a little darker than what I expected but it fits great and seems to be of high quality.  Overall, a well-made product."
Clear,"The case it's self is super nice! Worth the price for that and then screen protector! However, not a fan of the keyboard skin. Doesn't stay on and kinda of cheap but it's okay for me! Maybe it's because mine is clear? Still recommend!"
Mint Green,My daughter loves it
Silver,"I had purchased the same cover, but when I put Mac Book, it cracked. I gave it another go and I'm glad i did. This is a good fit for my computer. I got the silver one, so it doesn't  look like there is a cover. I don't have to worry about scratches. I am completely satisfied."
Airy Blue,"This package arrived in great time and was all nice and new when I got it. Just like the pics, fits very well. The only thing is to watch out for dust getting trapped behind the screen protector. Otherwise 10/10 for quality and price I'd recommend"
Rose Quartz,:)
Transparent Black,Purchased this for my sons Apple Computer.  Needed to get a quality hard case-delivered quickly...am thrilled with the case and it’s timely delivery.  Would recommend without hesitation.
Turquoise,"Absolutely love this case! As a first time Mac user, I wanted something that was durable and fashionable. I will definitely purchase another case from Mosiso (I have my next color picked out already!)"
Marsala Red,I am 100% satisfied. It came exactly on time and the material feels really good quality. Everything fit and works perfect. I will absolutely order again!  Love it. The price is incredible good for this good quality. Thanks guys!!!
Aqua Blue,"Right on, fits perfectly, good product."
Red,Purchased this for my boyfriend's computer and he loves it! It fits really well and the keyboard cover is the best one I've ever seen - it's like typing on real keys. When it comes time for me to buy a new cover for myself I will be coming here!
Rose Quartz,Nice
Gold,Very good product
Rose Gold,But wrong size... I need 11inches...can I return?
Rose Quartz,Great Case! Good deal
Translucent Greenery,very nice!
Marsala Red,Great fit!
Capulet Olive,Awesome case! Love the color. I got forest green.
Mint Green,This decorative shell allows me to easily identify my MAC next to the others in our household.  The keyboard cover grips firmly on the keyboard without sliding or moving.
Rose Quartz,Color is great and feels really durable. So far so good.
Clear,"This was exactly what my 14 year old daughter wanted for her Macbook Air and it was perfect!! We did not use the keyboard cover just because she did not want to. BUT if she wanted to, it would have been perfect as well! Thanks!"
Mint Green,"Love this set. I wish the screen protector had come with sticker hinges or something to keep it in place while applying, but it turned out ok even though it's not perfectly centered."
Gold,It attached perfect to my laptop and love to cover the keyboard!
Black,The case fit my 13.3 MacBook Air perfectly.  Screen protector and keyboard cover fit as well.
Airy Blue,"Good product, daughter loves it."
Rose Quartz,love this! super light and great color!
Peacock Green,"It's a great case; easy to put on and seems to maintain its hold well. I love the color options and the fact that I gave give the case a quick clean. The screen protector is serious, once installed, it can be tricky to remove."
Rose Quartz,"So far, so good! I have a MacBook Air 13. The case was very easy to snap on. The Keyboard fits well. It's nice that it comes with a screen protector because it seems that most cases do not. This is a great deal. It looks nice!"
Marsala Red,"I didn't love the color of the first one I ordered, so I returned it and ordered a different colored one and had the new one in no time! The entire process was quick and great! It comes packaged very nicely and has been a great cover so far!"
Wine Red,Very good product! Fits completely snug without putting anything in a bind!  I actually like the cover for the key pad a lot better than I thought I would and the screen saver was an added bonus! I feel this was a great purchase for the money.
Marsala Red,"I love this case! It was true to the color and the keyboard cover fits perfectly. When I first opened the package and saw the case, I thought the color was way off but once I actually put it on my computer it was exactly the same as in the picture. It snapped on and hasn't come loose. Great case!"
Turquoise,I love it. It’s super easy to put on and the color is beautiful. When typing it’s super softGreat product will buy again
Red,Nice for the price. I like the keyboard cover
Camel,Perfect Nude color!
Airy Blue,such a cute color and quality. the keyboard cover is hard to type with but it just takes time to get adjusted to it. also you cannot see the apple logo unless your Mac is turned on
Rose Gold,Case is very nice. I wasn't expecting it to be as nice as it is to be honest since it was only $13. I ordered the product on a Thursday evening and received it Saturday before noon. Would definitely recommend this product!!
Rose Quartz,This case is amazing. I'm obsessed with the color! It's such a pretty baby pink. It came with a little pad for the keyboard too which is wonderful at keeping it clean. I would absolutely recommend this.
Frost,"Perfect laptop hard case, I love it! It's soft to the touch and fits perfectly."
Rose Quartz,"Perfect, as described"
Turquoise,"This case is so cute! The price is really great for the package you get: laptop case, key board cover and screen protector."
Turquoise,"I love the case on my 13"" MacBook Air. the bottom corners on the bottom piece look a little loose but its not a problem"
Marsala Red,Good fit and great price.
Rose Quartz,"The cover has a beautiful color(Rose Quartz) and the keyboard case fit very well. I like that they sent extra dots (the white, rubbery circle that is under the case that is for traction) because I tend to lose one or two. More styles would be cool."
Rose Quartz,"Great product for the price and timely delivery.  Exactly as described, plus the plastic is pretty flexible too.  Fit perfectly on my MacBook Air :)"
Camel,"Sleek and stylish, I may order another in a different color!"
Marsala Red,"Case fits perfectly. I got the burgundy color and it looks exactly as advertised. I didnt plan on using the keyboard cover, but I gave it a try and it didnt feel uncomfortable at all. All in all, a great purchase!"
Wine Red,"The case is amazing!! Keyboard cover prevents from getting dirty the actual keyboard. One thing thats bothers me is that the case is getting dirty easily, i barely touch the back but it gets oily and it's hard to remove."
Ultra Violet,"Just what I was looking for! The color, design, and assembly was spot on. Shipping was fast and the product came as described. The cover fits perfectly on my Macbook Air 13 inch."
Rose Red,I love my laptop case. It looks exactly how it does in the pictures. I will order more!
Capulet Olive,My husband loves this case! It feels like such high quality. The case and keyboard cover match perfectly. Super happy with this order!
Marsala Red,I have been through several Kuzy covers and the bottom back clips rose on every one. This Mosiso case fits much better and so far nothing has cracked. Also liked the fact that the key cover was included and matched the cover very well.
Navy Blue,Liked the color choices and ease to install
Marsala Red,My goddaughter loved her gift I had sent to her. Thank You!!!
Rose Quartz,"looks super cute, i like the color, i ordered the pink one, the cover is soft and it fit perfect."
Camel,"Arrived earlier than expected. Beautiful color. If I am nit picking, I am not too keen on the ""Mosiso"" logo being on the space bar, but again that is only if I am truly looking for something to hate about this quality product."
Rose Gold,"Bought this for my daughter and she loves it. It fits the iMac air perfectly. Not only does it protect it, the color makes it unique."
Clear,"The case arrived very fast. The case looks beautiful over my 13 inch Macbook Air, it comes with good quality, two snap-on laptop covers, a screen protector and a clear keyboard cover also."
Rose Quartz,"This is a really nice case, easy to install.  Love the keyboard protection!"
Airy Blue,The covers for the laptop and keyboard fit perfectly and are beautiful. The cover for the screen not so much. I can't get rid of the bubbles. But I was mainly interested in the protection for the outside and am happy with this cover.
Rose Gold,"Great product, looks great! The best part though, was the customer service. I had a problem with my order. Without giving too many details, the company went above and beyond the call of duty to make sure I was satisfied. Above and beyond. Great company."
Turquoise,Great! I am very happy with it.
Deep Teal,Work well and priced reasonably
Rose Quartz,"Love the case! Very stylish and fitting. The only thing I would say is the keyboard skin, it tends to come up and I don't like it but other then ban that I am very happy with my purchase."
Rose Gold,Love it !!!
Marsala Red,"I like. Does what it is intended to do, and comes with a screen protector and 4 extra ""bottom button cover"" things. Haha, no clue what they're called!"
Marsala Red,light and so far scratch free. great for the price rich color and many color choices
Rose Gold,My daughter loves this case. It looks so pretty.
Rose Quartz,I love my new case! The color is percect. I love that they provided extra 3M patches for the bottom of the case. The case and keyboard cover match. I was impressed with the amount of money that I paid.
Marsala Red,Love the color and the screen protector!!! Also a great price for everything that is included.
Translucent Greenery,"Fits MacBook Air perfectly. The color is also great...received so many compliments. I applied screen protector, no air bubbles surprisingly because I can't apply a screen protector for the life of me."
Black,"Cannot beat it for the price. The case snaps into place perfectly and holds a solid fit. I ordered mine in black and think it looks very sharp, especially with the black key board cover"
Serenity Blue,"The case, keyboard skin, and screen protector work perfectly. I love all the different color options and the price. Great deal. The key bored skin is so nice, it doesn't interfere with typing at all like other kinds."
Gray,It works!
Rose Quartz,"Fits perfectly, looks amazing! Love the fact it comes with a bottom cover, keyboard overlay, and screen protector. Great product!"
Marsala Red,Great price and color!  I love it and highly recommend it.
Marsala Red,"Loved the color of the case, as well as the texture. Easy to put on as well as the screen protector and the key board protector. Only thing is that the bottom part of the case is a tiny bit loose at the corners, but other than that, would highly recommend."
Mint Green,"Color is beautiful, the screen protector was easy to put on, the keyboard cover is really great too. I haven't had any issues with the product, though as with laptop case would do it does restrict air flow a bit more but not enough to cause over heating."
Rose Quartz,Couldn't believe how wonderful this product is. The perfect cover and the price is so good. You will not be disappointed and the  rose gold color is beautiful. Very happy. I'm actually about to buy another one for my have other daughter.
Rose Quartz,Looks like a different laptop. Looks great on my mac. Love it
Peacock Green,I didn't use the screen protector but really like the rest of the set and fit nicely
Royal Blue,"Very impressive product! The case fits perfectly and looks the part, too. I highly recommend this case- just make sure you have the right size!!! (Story time: I bought the wrong size)"
Serenity Blue,Just what I wanted!! Thanks
Marsala Red,stylish and good protection from lint and scratches
Clear,I was at first a little skeptical because I almost thought this was too cheap but when it arrived it was easy to put on and the quality was great! It even came with a screen and keyboard protector.
Gold,I got this case in gold and I love it! I've had this case on for over a week now and it's great! I didn't get any cracks on it.
Deep Teal,"Love this.  Fits perfectly and protects MB Air from getting scratched.  Also love the keyboard cover... fits perfectly, as well, and will keep dust/debris off of keys."
Camel,"Bought this case for my wife computer, she loves it! Loves the color."
Rose Quartz,"This cover is amazing! The price is pretty good for all the things you get (the case, keyboard cover, and screen protector) The Rose Quartz one is a little bit lighter in color than I expected, but it still looks nice and has good grip-age to it"
Wine Red,Thank you for your email. I received your product in a timely manner as expected. I love your product. It is what exactly I'm looking for my macbook air. The workmanship was superb. I will recommend this product to my friends.
Marsala Red,This case is amazing. It fits perfectly to the computer and is exactly as it was described.  I love the marsala red color!
Marsala Red,I love this case. Easy to put on. Nice snug fit. Variety of colors to choose from. Excellent price. Encouraging all my friends to get one.
Light Purple,Thank you and God bless!
Rose Quartz,good
Navy Blue,"Came the same day, and I absolutely loved it. I've bought hundreds of things on amazon and have been scammed lots of times, this was not a scam, Fantastic. My computer looks great"
Black,"Everything fits perfectly.  I was a little skeptical of the keyboard cover and screen protector, but they all went on and are virtually invisible.  I feel so much better knowing my investment in the MacBook Air is protected!"
Marsala Red,Great product
Wine Red,bough this for my computer and i really like it it is durable and my computer looks super cute with it.
Rose Gold,Very satisfied.  Good product and excellent transaction.
Black,I love it.  I purchased it for my new Mac air 13'.  I expected it to have a little bit of bulk but really it added the minimalist amount and my Mac is just as small as when I purchased it.  Fits snuggly and perfectly so I am beyond happy with the product.
Rose Quartz,"We received the product quickly,it fits perfectly, and my daughter loves it!"
Turquoise,Arrived on time. Satisfied with the product.
Marsala Red,Fits perfectly.
Gray,"Fits well, covers and protects perfectly. Really love this product! Quick deliver just as expected"
Rose Quartz,Had a difficult time placing on computer but once it was on I loved it! It's rubber like feel is great. I haven't placed screen protector but it was a great bonus. Love my purchase. No regrets!!
Black,Works and the keyboard cover is a perfect fit.
Greenery,Lovely matte green. The green is a little more saturated in real life than compared to the picture but still a great cover nonetheless.
Rose Quartz,I have had this item for about a month now and it really helps to protect my heavily used laptop from nicks and scratches. I also love having a keyboard cover that matches and helps keep dirt from sticking on the keyboard.
Marsala Red,"I was pleased with this purchase. The case does exactly what I need it to without any fancy extras and without being too bulky. It allows me to keep the light, air-y feel of my Mac and the quality of the material is great!"
Airy Blue,very cute case
Silver,"The case and keyboard cover fit perfectly, and match the silver Apple color. Couldn't ask for a better value."
Marsala Red,This is a great product.  My niece loved the color and it fit her Mac air perfectly.  It arrived in a few days and the value is great for all of the items that you get with it.
Pink,"The case is beautiful, it fit just right!!!The only thing is it appears the keyboard has air bubbles?? Not 100% sure but it looks like it.... overall sooo pretty and really like it!!"
Marsala Red,"Fits the MacBook perfectly. The color is definitely a little on the wine shade of red, versus firetruck red, but it looks great. Our daughter took off with the keyboard cover and uses it to pretend to being on a computer."
Gray,Fit like a glove and easy to install
Marsala Red,"The case came exactly as it is in the picture, the only thing was that when putting on the bottom part, a part on a corner part snapped but it was barely noticeable. Overall it is great quality and great color!!"
Transparent Black,"Very nice product, the cover fits well and tight on the Mac Air and surprisingly the key board cover is so thin and feels so good on fingertips! I bought two sets. Very happy!"
Camel,"This case is very sturdy and it came with a screen protecter, the top and bottom case, a keyboard cover, and a cloth for your screen. I purchased the caramel color and it looks great on my laptop. I would definitely recommend this product because it's cheap and looks great!"
Rose Gold,Item as described and fast shipping
Marsala Red,Great color!
Turquoise,"This is my third case, it's been months and hasn't broken down yet like my other ones. Amazing!"
Clear,This case is great. Since it is clear you can even add stickers inside the case without committing to sticking them to your MacBook.
Rose Gold,excellent color and great quality.
Camel,I'd recommend this to anyone with a Mac. I got the camel color and its a nice blush/nude color. It was also very easy to install so I'm happy with my purchase!
Camel,I loved this case because it was protective and look good. it was also inexpensive which made it easier to buy because a lot of the cases are rather expensive.
Wine Red,Fits great!
Brahmin Blue,"I bought this for my wife. After putting the case, her mac book air looks more beautiful than my mac book pro. I hope the case texture doesn't change in time. For now I absolutely love it."
Turquoise,Product is as described. I got this in blue and I'm so glad I did! The color is vibrant and the case fit perfectly on my MacBook Air! It also comes with extra bottom caps and a matching keyboard cover :)
Serenity Blue,"Love the color and the case is so easy to take on or off! The matching keyboard cover that comes with the case is very nice as well. I am very pleased with this case, as I feel that my computer is very well protected!!"
Rose Gold,Absolutely love this case! The rose gold color is super cute and is exactly what I was hoping for. The case seems pretty sturdy and was very easy to apply. The screen protector and the keyboard cover were very easy to install as well. I would definitely recommend this product!
Deep Teal,"After doing some research on Amazon, I selected this item and am very happy with my purchase. I absolutely love the color and the quality. I highly recommend."
Marsala Red,Absolutely awesome! It is light weight and attractive. Many of my colleagues loved it too and may be getting their own Mosiso case too.Great price too👍
Rose Quartz,Bought this for my daughter and she loved it.  It snapped on very easily and looked great.  She loved it!
Airy Blue,"This is a really good case for the price. I was worried it would not be true to color, but the color was just like advertised! The package came with extra rubber ""feet"" and a small cleaning wipe which is nice!"
Deep Teal,"I almost was tempted to put a double face piece of tape. it was so snug, that i couldn't remove. No need for any. Thin, protective, good looking. Logo shines thru when Logo is lit"
Gold,Very nicely made. Beautiful color. Comes with keyboard mask and screen protector. Easy to mount and easy to clean. Really like it!
Aqua Blue,Such a good case for how much it was. There was a screen protector included when purchasing this product- I didn't use it as I came to find out it was extremely difficult to figure out. I love my case!
Peacock Green,"The case and keyboard cover was easy to install. Its light weight, but protects the laptop from scraps and scuffs and is easy to type over the cover. Love that it comes in different colors besides the standard black!"
Red,good
Marsala Red,Fits much better then any other cases I've bought. Just don't touch it with greasy fingers lol you gat finger prints all over if you do
Marsala Red,very good quality for the price but has to be careful when installing
Rose Gold,Got more than I expected! In addition to the exterior covers there is a keyboard overlay protector and a screen protector too. Love the color.
Rose Quartz,"I only had this a week, but I love it. It feels so nice. Love the soft pink color. The keyboard cover is nice too! So far I love this product."
Marsala Red,Looks good. Great color choices. Easy to put on.
Turquoise,LOVE. Looks flimsy but when on the Mac it looks fantastic.
Serenity Blue,Love the color & its just like the photo!
Aqua Blue,Got it recently and it does the job.  Fits properly and looks great.
Chartreuse,"Snug fit, and seems durable!  Reviewed how to place onto laptop and everything easily snapped into place! Great product at a low price, especially because it comes with keyboard and screen protector."
Marsala Red,"The case for my computer perfectly. It feels like a good material and I love that it came with the keyboard and screen protector for an amazing price. Overall, it was a great purchase."
Rose Quartz,love it
Deep Teal,Fit perfectly! Love the teal.
Rose Red,"Good product so far, my wife loves it!! Perfect fit for her 13 MacBook Air! Keyboard rubber fits snug on keyboard so your not typing jiberrish!"
Rose Quartz,"I've had it for a few weeks, but so far it's awesome! The color is so cute, the keyboard cover does the job, and the case fits nicely. I'll see how it holds up as time goes on, but so far I would highly recommend."
Red,great fit and look
Rose Gold,"I purchased this for my daughter's MacBook Air and it fits perfectly.  She loved the rose gold color.  She was very excited about the keyboard cover but found it very hard to type with. All in all, very pleased with the purchase."
Gray,"Was very impressed with the cover, very sturdy. Love the keyboard cover as it protects the keys from my cat which she walk over them when I walk away from the computer."
Serenity Blue,color was exactly as pictured and fit perfectly on my laptop.i found the screen protector too difficult to place on my screen & ended up throwing it away.
Marsala Red,Just got this the other day and it is a great product! The case clips onto the computer perfectly and the key board cover fits great! Would recommend to anyone looking for a good deal on a case for a MAC BOOK AIR 13 inch
Wine Red,"I absolutely love this case and keyboard cover for my Macbook Air, A1466 model! The wine red color is matte on the case and then slightly lighter for the keyboard cover. The Apple logo shows through the cover, so it isn't entirely opaque."
Black,"Love the case. Makes the Apple ""light logo"" glow a little darker and looks nice (stealth mode). I didn't realize it came with a screen protector or a rubber key board cover. Fantastic deal for the money."
White,i bought this laptop case for my mother who recently just got a mac air and throws it about anywhere not realizing that eventually it will begin to get scratched up and dirty. she loves it and thanked me so much
Rose Quartz,Fits perfectly and love that fact that it matches my rose gold iPhone!
Inca Gold,The case was very easy to affix to my MacBook!! I love the color.  Someone said to me “I didn’t know MacBooks came in orange.” Saying that to say the case is not bulky.  I am pleased.  Thank you.
Marsala Red,I love the color.  Quick delivery. Struggled with the screen protector (end up throwing away )I just couldn't get it to lay flat without the little bubbles but that could be the operator (me lol)
Wine Red,"Excellent! Purchased these items as a Christmas gift for my mom, she absolutely loves the color and product. Good quality"
Black,Really fast delivery and everything in great conditions very satisfied with my product ft perfectly on my mac.
Light Purple,Have had this over a year. It looks great and keeps dust from settling in the keyboard. I didn’t use the screen protector though so no comment on that.
Marsala Red,"Fits great, looks awesome. Highly recommend"
Rose Quartz,Love it! Just as pictured!!! I got more than I expected. A++++ seller.
Light Purple,Nice case
Marsala Red,"I wasn't expecting a screen protector or a silicone keyboard. I thought the price was perfect just for the case so now I'm super impressed with the extras. Great quality, fast shipping. Thank you so much!! ❤️"
Rose Quartz,Fits perfectly and really protects my computer. Decent price and good quality. Does make the laptop quite heavy but therefore you get the protection.
Neutral Gray,"So far, everything is great!  I am impressed with the case and everything that comes with it.  We have spent much more in the past and received less."
Rose Quartz,love it.
Rose Gold,It was not fully packaged however it was perfect. Size. weight not an issue. I was worried about how much weight it would add and increase in bulk.  However there is not issue what-so-ever with that. Still sleek and still lightweight.
Black,Product was delivered right on schedule and in great condition. Love the color of the case it fits like a charm. Had no issues putting the case on. Would recommend purchasing this product 5/5.
Deep Teal,"I just received it today, and I am very happy with it. The color is even better in person, it was easy to install and it arrived faster than I expected. All in all, I am very satisfied with it."
Gray,"Got this for my son to protect his laptop. It fit perfectly, was easy to get on,  and stays on. He uses his computer a lot so it has been tested. I would recommend this case. We got the gray. It looks great."
Deep Teal,"VERY happy with my case, keyboard cover, and screen protector! So far so good! Cant go wrong for the price!"
Mint Green,"Did not attempt to use the screen cover. Keyboard cover makes it difficult to type... but I am a habitual key pounder, so this just forces me to not do that. The color Is MORE GORGEOUS than I expected though, and I trust that my Air is protected."
Camel,Ordered this for my daughter's laptop for school.  Fits perfectly and she likes it.
Wine Red,Daughter loves the colour.. fit the MBA 2014 perfectly .. also bought one for my MBP 2016 and MBP 2012.  The screen protector and keyboard pad was a nice touch.
Turquoise,"This case is exactly what I was looking for. It fits my air perfectly and looks so nice. I love the texture of this case, it is hard but has a rubberized feel to it. I like this case so much I might have to get it in another color!"
Royal Blue,I love it and the Blue is beautiful! Great Quality
Marsala Red,Exactly what I wanted. Looks pretty sturdy. My only complaint is that my case came with a scratch on the outside surface that is a little annoying.
Black,Really nice
Clear,It fit my Macbook Air perfectly.
Rose Quartz,This MacBook cover fits perfectly and is exactly what I wanted. Not only is the quality good but it was delivered before the expected delivery date. Would definitely order from this 3rd party vendor again.
Black,Fits computer and looks great.
Marsala Red,"This case fits perfectly for my Macbook Air. The color is exactly what is shown in the picture, and I love that it comes with a computer protective screen and keyboard cover as well all for a great price!"
Rose Gold,My daughter loves this case. It is durable and protects her laptop. Looks stylish and most importantly it protects her laptop from getting dirty.
Camel,Excellent product!... fit perfectly on my MacBook Air; the quality of the material is very good... I’m very happy with the product.
Turquoise,Love the color - more like a Tiffany & Co blue - great hard case that fits on my MacBook Air
Royal Blue,"Works great and I'd much better then the $50 ones  And the silicone key cover is really nice. The only thing I would maybe add to the package is which side goes where, but other then that, great product."
Camel,"Gorgeous, subtle color - almost a nude. I've gotten tons of compliments. The keyboard cover is a tiny bit hard to type with, but it protects the keys great and if I need to type out something longer I just pull it off."
Peacock Green,"Awesome color and quality! The white sticky feet are easy to pop off, but that's what super glue is for!"
Peacock Green,Works great
Camel,The shipping was fast and it came with everything the description said it would. You can just barely see the apple logo on the front through the case when the laptop is on.
Rose Gold,Great case for the price. Snaps on and fits nice and snug. Perfect rose gold color. Would definitely purchase another case of this brand. 10/10
Turquoise,Bought this the Mosiso  Plastic Hard Case for my wife's MacBook Air. She loves the feel of the hard case and the key board cover.
White,Just what I expected!!!!! I am super happy. I love it!!!
Serenity Blue,I love it! its gorgeous and slim.
Aqua Blue,Perfect! Thank you
Serenity Blue,The order came on time and I love the color of both the case and the keyboard protecting sheet. Together it all looks really good. The condition of this product is great. I was so happy when it arrived
Rose Gold,"Great price, great quality, and very happy with my purchase!"
Black,I loved this hard case it's amazing and it came a day earlier. I love how it types with the cover and the screen protector covers all the screen which I amazing!!!! I love how the black case is matte.
